index,temp_25,temp_46,humid_25,humid_46
2016-04-29 17:00:00,18.5,24.9,58.0,50.0
2016-04-29 20:00:00,16.0,21.799999,68.0,59.0
2016-04-29 23:00:00,14.0,17.200001,70.0,66.0
2016-04-30 02:00:00,12.9,16.0,71.0,83.0
2016-04-30 05:00:00,12.9,15.4,70.0,84.0
2016-04-30 08:00:00,17.799999,14.6,57.0,75.0
2016-04-30 11:00:00,22.799999,19.6,48.0,58.0
2016-04-30 14:00:00,24.700001,25.799999,49.0,43.0
2016-04-30 17:00:00,21.9,22.200001,53.0,88.0
2016-04-30 20:00:00,18.200001,19.6,73.0,94.0
2016-04-30 23:00:00,16.700001,18.1,79.0,93.0
2016-05-01 02:00:00,15.4,16.799999,80.0,94.0
2016-05-01 05:00:00,14.6,15.9,80.0,89.0
2016-05-01 08:00:00,19.6,15.0,58.0,92.0
2016-05-01 11:00:00,22.200001,13.3,61.0,62.0
2016-05-01 14:00:00,21.9,13.5,84.0,71.0
2016-05-01 17:00:00,19.299999,14.4,83.0,77.0
2016-05-01 20:00:00,18.1,13.5,92.0,78.0
2016-05-01 23:00:00,16.9,12.1,93.0,79.0
2016-05-02 02:00:00,15.9,11.9,94.0,79.0
2016-05-02 05:00:00,15.8,11.0,93.0,77.0
2016-05-02 08:00:00,15.5,11.2,93.0,73.0
2016-05-02 11:00:00,14.1,16.4,83.0,56.0
2016-05-02 14:00:00,14.4,18.6,77.0,42.0
2016-05-02 17:00:00,12.7,20.200001,77.0,41.0
2016-05-02 20:00:00,11.5,17.4,77.0,42.0
2016-05-02 23:00:00,11.2,14.2,79.0,64.0
2016-05-03 02:00:00,12.0,11.9,77.0,79.0
2016-05-03 05:00:00,11.0,10.9,73.0,81.0
2016-05-03 08:00:00,16.200001,10.5,57.0,75.0
2016-05-03 11:00:00,19.200001,16.700001,42.0,50.0
2016-05-03 14:00:00,19.5,20.799999,41.0,52.0
2016-05-03 17:00:00,17.4,22.299999,42.0,64.0
2016-05-03 20:00:00,14.2,20.0,63.0,78.0
2016-05-03 23:00:00,12.1,18.200001,77.0,91.0
2016-05-04 02:00:00,11.1,17.200001,79.0,92.0
2016-05-04 05:00:00,9.9,18.1,80.0,93.0
2016-05-04 08:00:00,16.799999,18.200001,54.0,94.0
2016-05-04 11:00:00,21.0,17.4,32.0,85.0
2016-05-04 14:00:00,22.299999,18.6,56.0,83.0
2016-05-04 17:00:00,21.5,20.700001,54.0,76.0
2016-05-04 20:00:00,18.200001,16.9,68.0,71.0
2016-05-04 23:00:00,18.0,13.5,88.0,73.0
2016-05-05 02:00:00,17.9,12.1,91.0,73.0
2016-05-05 05:00:00,18.0,11.1,84.0,88.0
2016-05-05 08:00:00,17.299999,9.9,85.0,84.0
2016-05-05 11:00:00,18.6,15.8,89.0,59.0
2016-05-05 14:00:00,19.6,18.200001,87.0,43.0
2016-05-05 17:00:00,15.8,20.200001,84.0,38.0
2016-05-05 20:00:00,13.3,17.4,84.0,47.0
2016-05-05 23:00:00,12.0,14.3,84.0,69.0
2016-05-06 02:00:00,10.8,13.2,88.0,80.0
2016-05-06 05:00:00,9.9,11.0,83.0,87.0
2016-05-06 08:00:00,15.8,9.9,60.0,87.0
2016-05-06 11:00:00,18.1,17.1,43.0,61.0
2016-05-06 14:00:00,20.200001,22.4,37.0,32.0
2016-05-06 17:00:00,17.4,23.5,47.0,34.0
2016-05-06 20:00:00,14.4,20.5,69.0,38.0
2016-05-06 23:00:00,13.0,16.299999,83.0,60.0
2016-05-07 02:00:00,10.9,14.3,88.0,74.0
2016-05-07 05:00:00,10.1,14.3,87.0,81.0
2016-05-07 08:00:00,16.700001,14.2,62.0,77.0
2016-05-07 11:00:00,22.4,18.700001,39.0,60.0
2016-05-07 14:00:00,24.0,22.1,39.0,49.0
2016-05-07 17:00:00,20.6,22.9,44.0,39.0
2016-05-07 20:00:00,15.7,19.0,64.0,49.0
2016-05-07 23:00:00,14.2,16.299999,78.0,61.0
2016-05-08 02:00:00,14.1,15.3,81.0,75.0
2016-05-08 05:00:00,13.2,13.2,68.0,82.0
2016-05-08 08:00:00,17.700001,12.0,57.0,91.0
2016-05-08 11:00:00,20.9,14.1,48.0,86.0
2016-05-08 14:00:00,21.799999,15.8,40.0,81.0
2016-05-08 17:00:00,18.1,18.299999,50.0,66.0
2016-05-08 20:00:00,15.1,15.6,60.0,66.0
2016-05-08 23:00:00,14.3,13.6,76.0,80.0
2016-05-09 02:00:00,13.1,12.4,81.0,84.0
2016-05-09 05:00:00,12.4,11.1,84.0,88.0
2016-05-09 08:00:00,14.1,11.1,83.0,90.0
2016-05-09 11:00:00,16.1,16.1,68.0,63.0
2016-05-09 14:00:00,17.9,21.200001,62.0,45.0
2016-05-09 17:00:00,16.4,22.1,74.0,39.0
2016-05-09 20:00:00,14.4,20.4,82.0,47.0
2016-05-09 23:00:00,13.1,15.4,89.0,70.0
2016-05-10 02:00:00,12.1,13.9,90.0,85.0
2016-05-10 05:00:00,11.1,11.9,90.0,94.0
2016-05-10 08:00:00,16.200001,11.5,65.0,89.0
2016-05-10 11:00:00,20.1,16.9,43.0,71.0
2016-05-10 14:00:00,21.1,20.4,39.0,50.0
2016-05-10 17:00:00,20.200001,21.4,47.0,49.0
2016-05-10 20:00:00,15.6,19.5,67.0,54.0
2016-05-10 23:00:00,13.2,16.299999,85.0,73.0
2016-05-11 02:00:00,12.0,15.1,94.0,88.0
2016-05-11 05:00:00,11.5,13.2,89.0,94.0
2016-05-11 08:00:00,17.0,12.1,73.0,90.0
2016-05-11 11:00:00,20.4,14.3,50.0,69.0
2016-05-11 14:00:00,21.5,18.299999,49.0,52.0
2016-05-11 17:00:00,19.5,20.299999,56.0,39.0
2016-05-11 20:00:00,16.4,19.1,72.0,42.0
2016-05-11 23:00:00,15.2,17.0,86.0,60.0
2016-05-12 02:00:00,13.3,14.9,92.0,70.0
2016-05-12 05:00:00,12.3,14.7,93.0,69.0
2016-05-12 08:00:00,13.4,14.1,76.0,64.0
2016-05-12 11:00:00,16.6,18.1,62.0,59.0
2016-05-12 14:00:00,20.4,21.299999,49.0,52.0
2016-05-12 17:00:00,19.9,22.4,45.0,62.0
2016-05-12 20:00:00,16.200001,18.200001,55.0,68.0
2016-05-12 23:00:00,14.9,16.299999,73.0,79.0
2016-05-13 02:00:00,14.8,14.2,73.0,89.0
2016-05-13 05:00:00,13.3,13.3,65.0,76.0
2016-05-13 08:00:00,18.9,12.2,27.0,74.0
2016-05-13 11:00:00,21.9,16.799999,32.0,58.0
2016-05-13 14:00:00,24.6,21.200001,34.0,49.0
2016-05-13 17:00:00,22.1,24.1,38.0,60.0
2016-05-13 20:00:00,18.0,22.4,59.0,75.0
2016-05-13 23:00:00,14.9,20.200001,70.0,90.0
2016-05-14 02:00:00,13.1,18.700001,76.0,95.0
2016-05-14 05:00:00,13.3,12.3,75.0,92.0
2016-05-14 08:00:00,18.200001,11.8,58.0,89.0
2016-05-14 11:00:00,22.200001,14.9,48.0,70.0
2016-05-14 14:00:00,24.200001,17.1,60.0,48.0
2016-05-14 17:00:00,18.700001,19.200001,77.0,45.0
2016-05-14 20:00:00,15.6,17.4,91.0,42.0
2016-05-14 23:00:00,13.4,14.3,95.0,66.0
2016-05-15 02:00:00,12.1,12.2,92.0,77.0
2016-05-15 05:00:00,11.1,10.9,90.0,82.0
2016-05-15 08:00:00,15.0,9.8,68.0,80.0
2016-05-15 11:00:00,18.299999,17.799999,48.0,53.0
2016-05-15 14:00:00,19.700001,22.299999,38.0,35.0
2016-05-15 17:00:00,17.799999,24.799999,43.0,34.0
2016-05-15 20:00:00,13.2,21.799999,67.0,38.0
2016-05-15 23:00:00,11.3,15.9,76.0,57.0
2016-05-16 02:00:00,10.1,13.5,84.0,77.0
2016-05-16 05:00:00,10.1,11.3,85.0,85.0
2016-05-16 08:00:00,17.0,11.3,52.0,80.0
2016-05-16 11:00:00,22.299999,19.9,47.0,63.0
2016-05-16 14:00:00,25.0,24.0,42.0,38.0
2016-05-16 17:00:00,23.0,26.700001,44.0,29.0
2016-05-16 20:00:00,16.6,23.799999,68.0,38.0
2016-05-16 23:00:00,13.3,17.299999,82.0,62.0
2016-05-17 02:00:00,12.2,15.3,93.0,73.0
2016-05-17 05:00:00,11.4,12.8,93.0,75.0
2016-05-17 08:00:00,18.0,12.9,65.0,75.0
2016-05-17 11:00:00,24.0,22.5,32.0,43.0
2016-05-17 14:00:00,26.9,27.0,28.0,27.0
2016-05-17 17:00:00,24.799999,28.799999,23.0,23.0
2016-05-17 20:00:00,18.0,26.6,47.0,28.0
2016-05-17 23:00:00,14.0,18.4,80.0,60.0
2016-05-18 02:00:00,13.4,16.200001,87.0,71.0
2016-05-18 05:00:00,13.2,14.2,93.0,88.0
2016-05-18 08:00:00,20.799999,13.1,57.0,93.0
2016-05-18 11:00:00,27.799999,21.299999,23.0,51.0
2016-05-18 14:00:00,29.0,27.1,19.0,27.0
2016-05-18 17:00:00,26.799999,28.1,29.0,26.0
2016-05-18 20:00:00,20.700001,24.6,38.0,27.0
2016-05-18 23:00:00,17.9,19.0,66.0,54.0
2016-05-19 02:00:00,15.1,16.9,76.0,74.0
2016-05-19 05:00:00,13.7,14.7,74.0,65.0
2016-05-19 08:00:00,21.5,14.4,44.0,59.0
2016-05-19 11:00:00,26.200001,22.799999,31.0,36.0
2016-05-19 14:00:00,28.5,26.4,27.0,22.0
2016-05-19 17:00:00,24.799999,28.1,26.0,25.0
2016-05-19 20:00:00,19.4,25.4,51.0,20.0
2016-05-19 23:00:00,17.299999,20.299999,70.0,42.0
2016-05-20 02:00:00,15.2,16.200001,64.0,63.0
2016-05-20 05:00:00,15.6,16.0,55.0,62.0
2016-05-20 08:00:00,23.5,14.8,19.0,61.0
2016-05-20 11:00:00,26.9,23.6,17.0,30.0
2016-05-20 14:00:00,29.0,28.1,15.0,23.0
2016-05-20 17:00:00,28.1,29.200001,15.0,22.0
2016-05-20 20:00:00,20.9,28.0,42.0,23.0
2016-05-20 23:00:00,17.9,21.4,53.0,31.0
2016-05-21 02:00:00,15.8,18.200001,61.0,61.0
2016-05-21 05:00:00,14.7,16.1,53.0,63.0
2016-05-21 08:00:00,23.6,14.9,14.0,67.0
2016-05-21 11:00:00,27.1,23.9,16.0,36.0
2016-05-21 14:00:00,29.1,27.700001,12.0,24.0
2016-05-21 17:00:00,27.6,27.5,22.0,37.0
2016-05-21 20:00:00,21.6,24.6,45.0,47.0
2016-05-21 23:00:00,18.799999,20.200001,70.0,58.0
2016-05-22 02:00:00,15.8,18.0,75.0,83.0
2016-05-22 05:00:00,14.9,17.1,69.0,83.0
2016-05-22 08:00:00,23.6,17.299999,43.0,93.0
2016-05-22 11:00:00,27.5,18.1,33.0,90.0
2016-05-22 14:00:00,27.0,18.299999,39.0,89.0
2016-05-22 17:00:00,23.799999,18.299999,49.0,81.0
2016-05-22 20:00:00,20.0,17.200001,62.0,73.0
2016-05-22 23:00:00,18.0,16.1,84.0,82.0
2016-05-23 02:00:00,17.0,15.1,89.0,88.0
2016-05-23 05:00:00,17.4,15.2,93.0,90.0
2016-05-23 08:00:00,18.1,15.0,92.0,87.0
2016-05-23 11:00:00,18.299999,18.0,90.0,80.0
2016-05-23 14:00:00,19.200001,22.200001,80.0,59.0
2016-05-23 17:00:00,19.299999,24.1,74.0,48.0
2016-05-23 20:00:00,16.4,22.299999,82.0,57.0
2016-05-23 23:00:00,15.1,17.299999,87.0,74.0
2016-05-24 02:00:00,14.2,15.3,90.0,88.0
2016-05-24 05:00:00,14.2,15.3,88.0,93.0
2016-05-24 08:00:00,17.799999,15.1,70.0,94.0
2016-05-24 11:00:00,22.4,18.200001,56.0,79.0
2016-05-24 14:00:00,24.1,21.5,49.0,78.0
2016-05-24 17:00:00,22.0,22.799999,59.0,73.0
2016-05-24 20:00:00,17.700001,20.5,79.0,72.0
2016-05-24 23:00:00,16.1,17.299999,92.0,82.0
2016-05-25 02:00:00,15.0,15.3,93.0,88.0
2016-05-25 05:00:00,14.2,15.1,93.0,90.0
2016-05-25 08:00:00,19.1,15.1,79.0,90.0
2016-05-25 11:00:00,21.299999,18.799999,76.0,75.0
2016-05-25 14:00:00,22.1,22.200001,70.0,48.0
2016-05-25 17:00:00,21.0,24.9,67.0,37.0
2016-05-25 20:00:00,18.1,22.1,78.0,42.0
2016-05-25 23:00:00,16.0,17.9,86.0,61.0
2016-05-26 02:00:00,15.1,16.0,90.0,80.0
2016-05-26 05:00:00,14.8,15.3,89.0,85.0
2016-05-26 08:00:00,17.9,15.2,69.0,85.0
2016-05-26 11:00:00,23.6,18.0,48.0,62.0
2016-05-26 14:00:00,25.200001,21.9,37.0,53.0
2016-05-26 17:00:00,22.799999,22.5,31.0,48.0
2016-05-26 20:00:00,19.9,20.1,50.0,57.0
2016-05-26 23:00:00,16.9,17.5,66.0,74.0
2016-05-27 02:00:00,16.1,16.4,68.0,85.0
2016-05-27 05:00:00,15.9,16.0,76.0,89.0
2016-05-27 08:00:00,18.0,15.0,68.0,89.0
2016-05-27 11:00:00,21.0,17.9,49.0,80.0
2016-05-27 14:00:00,23.1,21.1,47.0,65.0
2016-05-27 17:00:00,22.200001,24.1,56.0,49.0
2016-05-27 20:00:00,19.200001,23.1,73.0,45.0
2016-05-27 23:00:00,17.299999,19.299999,82.0,59.0
2016-05-28 02:00:00,16.4,17.200001,89.0,70.0
2016-05-28 05:00:00,16.1,14.2,89.0,89.0
2016-05-28 08:00:00,17.299999,14.0,75.0,88.0
2016-05-28 11:00:00,20.4,22.1,60.0,58.0
2016-05-28 14:00:00,23.6,24.200001,49.0,42.0
2016-05-28 17:00:00,21.799999,26.4,45.0,36.0
2016-05-28 20:00:00,17.5,25.4,67.0,41.0
2016-05-28 23:00:00,16.200001,20.5,82.0,67.0
2016-05-29 02:00:00,14.1,16.5,89.0,87.0
2016-05-29 05:00:00,14.8,17.1,88.0,93.0
2016-05-29 08:00:00,21.1,15.9,60.0,94.0
2016-05-29 11:00:00,25.200001,21.0,39.0,68.0
2016-05-29 14:00:00,27.1,23.5,28.0,58.0
2016-05-29 17:00:00,24.5,24.799999,35.0,51.0
2016-05-29 20:00:00,19.5,23.700001,69.0,47.0
2016-05-29 23:00:00,18.0,20.299999,89.0,78.0
2016-05-30 02:00:00,17.0,16.200001,93.0,90.0
2016-05-30 05:00:00,15.3,15.3,93.0,97.0
2016-05-30 08:00:00,20.200001,14.2,64.0,94.0
2016-05-30 11:00:00,23.299999,20.0,56.0,71.0
2016-05-30 14:00:00,24.299999,27.799999,51.0,34.0
2016-05-30 17:00:00,23.299999,29.0,57.0,36.0
2016-05-30 20:00:00,19.799999,27.299999,78.0,48.0
2016-05-30 23:00:00,16.200001,21.1,89.0,68.0
2016-05-31 02:00:00,15.1,18.200001,90.0,83.0
2016-05-31 05:00:00,14.2,16.299999,89.0,88.0
2016-05-31 08:00:00,19.799999,15.1,70.0,93.0
2016-05-31 11:00:00,26.5,21.1,39.0,62.0
2016-05-31 14:00:00,28.4,26.6,39.0,42.0
2016-05-31 17:00:00,26.9,27.9,49.0,36.0
2016-05-31 20:00:00,20.799999,26.299999,66.0,42.0
2016-05-31 23:00:00,17.299999,19.4,75.0,60.0
2016-06-01 02:00:00,16.1,17.1,80.0,75.0
2016-06-01 05:00:00,15.1,16.0,81.0,89.0
2016-06-01 08:00:00,21.0,15.9,59.0,85.0
2016-06-01 11:00:00,26.5,21.1,42.0,64.0
2016-06-01 14:00:00,28.1,25.200001,35.0,44.0
2016-06-01 17:00:00,25.1,26.799999,43.0,38.0
2016-06-01 20:00:00,19.700001,24.4,61.0,43.0
2016-06-01 23:00:00,17.1,19.1,79.0,60.0
2016-06-02 02:00:00,16.0,17.9,89.0,70.0
2016-06-02 05:00:00,15.8,16.1,90.0,79.0
2016-06-02 08:00:00,21.0,16.1,63.0,80.0
2016-06-02 11:00:00,25.200001,19.1,43.0,70.0
2016-06-02 14:00:00,26.299999,22.200001,38.0,55.0
2016-06-02 17:00:00,23.0,24.0,42.0,48.0
2016-06-02 20:00:00,18.9,23.1,59.0,39.0
2016-06-02 23:00:00,17.6,19.1,70.0,61.0
2016-06-03 02:00:00,16.1,16.0,85.0,75.0
2016-06-03 05:00:00,16.1,14.9,85.0,82.0
2016-06-03 08:00:00,18.9,14.8,70.0,84.0
2016-06-03 11:00:00,21.9,21.799999,54.0,54.0
2016-06-03 14:00:00,23.200001,26.0,48.0,43.0
2016-06-03 17:00:00,21.200001,27.5,52.0,40.0
2016-06-03 20:00:00,18.0,26.4,64.0,49.0
2016-06-03 23:00:00,16.799999,20.6,76.0,69.0
2016-06-04 02:00:00,15.9,18.700001,81.0,76.0
2016-06-04 05:00:00,15.9,17.1,81.0,80.0
2016-06-04 08:00:00,21.1,16.9,62.0,80.0
2016-06-04 11:00:00,25.9,20.9,50.0,62.0
2016-06-04 14:00:00,28.0,24.0,45.0,56.0
2016-06-04 17:00:00,26.0,25.0,43.0,55.0
2016-06-04 20:00:00,20.4,23.1,60.0,63.0
2016-06-04 23:00:00,18.4,19.5,72.0,72.0
2016-06-05 02:00:00,17.0,18.299999,78.0,79.0
2016-06-05 05:00:00,17.0,16.9,78.0,88.0
2016-06-05 08:00:00,21.0,17.0,64.0,88.0
2016-06-05 11:00:00,23.4,22.0,54.0,73.0
2016-06-05 14:00:00,25.0,25.1,55.0,59.0
2016-06-05 17:00:00,22.6,25.799999,65.0,54.0
2016-06-05 20:00:00,18.9,23.0,74.0,58.0
2016-06-05 23:00:00,18.299999,19.200001,83.0,73.0
2016-06-06 02:00:00,17.1,17.200001,89.0,83.0
2016-06-06 05:00:00,17.1,16.799999,90.0,89.0
2016-06-06 08:00:00,20.200001,16.1,74.0,89.0
2016-06-06 11:00:00,23.200001,19.1,64.0,73.0
2016-06-06 14:00:00,24.1,23.299999,58.0,59.0
2016-06-06 17:00:00,23.0,25.0,48.0,54.0
2016-06-06 20:00:00,18.1,23.1,72.0,53.0
2016-06-06 23:00:00,17.0,19.0,83.0,78.0
2016-06-07 02:00:00,16.1,17.9,89.0,84.0
2016-06-07 05:00:00,16.0,16.299999,94.0,87.0
2016-06-07 08:00:00,20.1,16.1,74.0,90.0
2016-06-07 11:00:00,24.1,20.0,59.0,72.0
2016-06-07 14:00:00,25.0,23.9,54.0,53.0
2016-06-07 17:00:00,23.0,26.299999,55.0,45.0
2016-06-07 20:00:00,19.1,25.1,73.0,45.0
2016-06-07 23:00:00,17.9,19.1,84.0,67.0
2016-06-08 02:00:00,16.9,18.1,88.0,81.0
2016-06-08 05:00:00,16.4,16.299999,89.0,89.0
2016-06-08 08:00:00,19.299999,16.200001,72.0,91.0
2016-06-08 11:00:00,24.700001,23.0,59.0,69.0
2016-06-08 14:00:00,26.4,27.0,49.0,59.0
2016-06-08 17:00:00,24.9,28.4,49.0,54.0
2016-06-08 20:00:00,19.1,25.700001,70.0,64.0
2016-06-08 23:00:00,18.1,20.4,80.0,78.0
2016-06-09 02:00:00,16.299999,19.200001,89.0,84.0
2016-06-09 05:00:00,16.299999,18.0,90.0,84.0
2016-06-09 08:00:00,23.1,18.9,64.0,85.0
2016-06-09 11:00:00,26.9,22.1,54.0,80.0
2016-06-09 14:00:00,27.299999,24.299999,55.0,75.0
2016-06-09 17:00:00,25.799999,25.200001,55.0,74.0
2016-06-09 20:00:00,20.799999,23.700001,79.0,75.0
2016-06-09 23:00:00,18.9,21.200001,80.0,88.0
2016-06-10 02:00:00,18.299999,20.1,85.0,88.0
2016-06-10 05:00:00,20.0,20.1,89.0,93.0
2016-06-10 08:00:00,22.200001,20.1,79.0,94.0
2016-06-10 11:00:00,26.1,22.200001,68.0,89.0
2016-06-10 14:00:00,25.4,23.6,73.0,74.0
2016-06-10 17:00:00,24.299999,24.5,84.0,69.0
2016-06-10 20:00:00,22.1,24.1,93.0,73.0
2016-06-10 23:00:00,21.200001,21.1,94.0,81.0
2016-06-11 02:00:00,20.299999,19.9,94.0,90.0
2016-06-11 05:00:00,20.299999,16.1,94.0,90.0
2016-06-11 08:00:00,21.4,16.0,90.0,90.0
2016-06-11 11:00:00,23.4,19.1,74.0,75.0
2016-06-11 14:00:00,24.4,23.9,69.0,49.0
2016-06-11 17:00:00,22.4,27.1,64.0,49.0
2016-06-11 20:00:00,18.5,22.700001,79.0,54.0
2016-06-11 23:00:00,17.200001,18.5,90.0,70.0
2016-06-12 02:00:00,16.200001,16.0,90.0,85.0
2016-06-12 05:00:00,17.200001,18.4,90.0,90.0
2016-06-12 08:00:00,21.0,18.200001,74.0,89.0
2016-06-12 11:00:00,24.9,22.200001,49.0,79.0
2016-06-12 14:00:00,27.200001,24.4,49.0,60.0
2016-06-12 17:00:00,25.4,26.299999,54.0,60.0
2016-06-12 20:00:00,22.200001,24.4,68.0,68.0
2016-06-12 23:00:00,19.299999,22.200001,83.0,78.0
2016-06-13 02:00:00,18.299999,20.1,89.0,84.0
2016-06-13 05:00:00,17.4,19.9,89.0,93.0
2016-06-13 08:00:00,22.200001,19.9,71.0,90.0
2016-06-13 11:00:00,25.799999,23.0,60.0,74.0
2016-06-13 14:00:00,26.0,25.0,59.0,67.0
2016-06-13 17:00:00,24.299999,27.5,68.0,65.0
2016-06-13 20:00:00,21.299999,24.4,78.0,72.0
2016-06-13 23:00:00,20.200001,23.0,85.0,83.0
2016-06-14 02:00:00,19.1,22.0,94.0,89.0
2016-06-14 05:00:00,19.1,22.0,89.0,93.0
2016-06-14 08:00:00,22.1,20.9,73.0,94.0
2016-06-14 11:00:00,26.1,21.1,67.0,89.0
2016-06-14 14:00:00,26.299999,22.1,65.0,83.0
2016-06-14 17:00:00,22.200001,24.0,89.0,71.0
2016-06-14 20:00:00,21.1,22.1,89.0,77.0
2016-06-14 23:00:00,20.799999,19.1,89.0,84.0
2016-06-15 02:00:00,19.9,18.1,92.0,89.0
2016-06-15 05:00:00,19.1,17.299999,95.0,94.0
2016-06-15 08:00:00,20.299999,17.1,88.0,93.0
2016-06-15 11:00:00,22.1,23.799999,74.0,66.0
2016-06-15 14:00:00,24.200001,26.200001,70.0,54.0
2016-06-15 17:00:00,22.299999,27.4,63.0,57.0
2016-06-15 20:00:00,20.1,26.700001,79.0,57.0
2016-06-15 23:00:00,19.0,22.9,89.0,73.0
2016-06-16 02:00:00,18.700001,20.9,90.0,83.0
2016-06-16 05:00:00,18.700001,18.299999,89.0,86.0
2016-06-16 08:00:00,22.9,17.9,63.0,91.0
2016-06-16 11:00:00,26.799999,23.200001,64.0,70.0
2016-06-16 14:00:00,27.799999,27.4,59.0,55.0
2016-06-16 17:00:00,27.200001,28.200001,59.0,51.0
2016-06-16 20:00:00,23.0,26.0,75.0,65.0
2016-06-16 23:00:00,20.9,21.5,83.0,79.0
2016-06-17 02:00:00,18.299999,19.1,89.0,88.0
2016-06-17 05:00:00,18.200001,17.200001,89.0,94.0
2016-06-17 08:00:00,23.1,17.200001,73.0,94.0
2016-06-17 11:00:00,26.5,21.1,55.0,85.0
2016-06-17 14:00:00,28.9,23.6,50.0,69.0
2016-06-17 17:00:00,24.700001,27.5,55.0,64.0
2016-06-17 20:00:00,20.299999,25.799999,75.0,64.0
2016-06-17 23:00:00,19.0,22.1,84.0,88.0
2016-06-18 02:00:00,17.4,19.799999,94.0,94.0
2016-06-18 05:00:00,19.0,20.200001,94.0,94.0
2016-06-18 08:00:00,21.799999,20.1,78.0,94.0
2016-06-18 11:00:00,25.1,23.9,63.0,74.0
2016-06-18 14:00:00,27.299999,26.200001,63.0,58.0
2016-06-18 17:00:00,25.4,29.0,68.0,57.0
2016-06-18 20:00:00,22.1,26.200001,79.0,58.0
2016-06-18 23:00:00,21.299999,23.299999,90.0,79.0
2016-06-19 02:00:00,20.4,21.0,94.0,85.0
2016-06-19 05:00:00,19.6,20.299999,90.0,93.0
2016-06-19 08:00:00,22.799999,20.200001,74.0,93.0
2016-06-19 11:00:00,27.0,23.1,57.0,79.0
2016-06-19 14:00:00,29.299999,26.0,55.0,74.0
2016-06-19 17:00:00,25.9,28.299999,56.0,79.0
2016-06-19 20:00:00,22.0,26.0,74.0,83.0
2016-06-19 23:00:00,20.799999,23.4,85.0,89.0
2016-06-20 02:00:00,19.1,22.299999,93.0,89.0
2016-06-20 05:00:00,19.200001,21.200001,94.0,92.0
2016-06-20 08:00:00,23.799999,21.200001,77.0,90.0
2016-06-20 11:00:00,27.0,23.1,65.0,83.0
2016-06-20 14:00:00,28.4,24.9,65.0,74.0
2016-06-20 17:00:00,25.9,26.6,74.0,75.0
2016-06-20 20:00:00,23.4,25.6,81.0,78.0
2016-06-20 23:00:00,22.299999,24.1,88.0,87.0
2016-06-21 02:00:00,21.1,21.9,92.0,91.0
2016-06-21 05:00:00,21.1,20.299999,89.0,93.0
2016-06-21 08:00:00,22.9,20.200001,83.0,93.0
2016-06-21 11:00:00,25.799999,25.0,78.0,71.0
2016-06-21 14:00:00,26.700001,27.299999,74.0,56.0
2016-06-21 17:00:00,25.4,28.9,75.0,57.0
2016-06-21 20:00:00,23.1,27.6,86.0,58.0
2016-06-21 23:00:00,21.200001,24.299999,91.0,82.0
2016-06-22 02:00:00,20.299999,21.200001,93.0,88.0
2016-06-22 05:00:00,20.200001,21.0,93.0,89.0
2016-06-22 08:00:00,24.200001,20.9,71.0,94.0
2016-06-22 11:00:00,27.299999,22.9,57.0,87.0
2016-06-22 14:00:00,29.4,23.700001,58.0,73.0
2016-06-22 17:00:00,24.200001,23.9,68.0,83.0
2016-06-22 20:00:00,22.299999,22.299999,74.0,89.0
2016-06-22 23:00:00,22.1,21.1,84.0,93.0
2016-06-23 02:00:00,21.1,19.9,89.0,94.0
2016-06-23 05:00:00,20.200001,18.299999,90.0,98.0
2016-06-23 08:00:00,22.0,17.299999,84.0,96.0
2016-06-23 11:00:00,22.799999,22.0,84.0,77.0
2016-06-23 14:00:00,23.9,26.200001,83.0,58.0
2016-06-23 17:00:00,23.700001,26.9,88.0,55.0
2016-06-23 20:00:00,21.0,25.700001,93.0,52.0
2016-06-23 23:00:00,20.0,21.700001,94.0,74.0
2016-06-24 02:00:00,19.0,20.700001,97.0,86.0
2016-06-24 05:00:00,18.1,19.1,96.0,87.0
2016-06-24 08:00:00,22.5,18.1,73.0,83.0
2016-06-24 11:00:00,26.299999,23.299999,59.0,62.0
2016-06-24 14:00:00,27.299999,26.4,58.0,49.0
2016-06-24 17:00:00,26.0,28.299999,59.0,44.0
2016-06-24 20:00:00,21.9,26.4,75.0,45.0
2016-06-24 23:00:00,20.799999,22.1,85.0,68.0
2016-06-25 02:00:00,18.9,20.1,90.0,79.0
2016-06-25 05:00:00,18.799999,18.9,86.0,89.0
2016-06-25 08:00:00,22.299999,18.799999,64.0,89.0
2016-06-25 11:00:00,25.200001,22.799999,48.0,69.0
2016-06-25 14:00:00,27.5,25.299999,48.0,60.0
2016-06-25 17:00:00,25.0,26.200001,49.0,58.0
2016-06-25 20:00:00,21.799999,24.200001,71.0,70.0
2016-06-25 23:00:00,20.700001,21.700001,79.0,88.0
2016-06-26 02:00:00,19.1,20.1,89.0,89.0
2016-06-26 05:00:00,18.9,19.200001,89.0,89.0
2016-06-26 08:00:00,23.0,19.1,67.0,91.0
2016-06-26 11:00:00,26.299999,21.1,55.0,73.0
2016-06-26 14:00:00,26.5,24.299999,55.0,65.0
2016-06-26 17:00:00,24.700001,25.9,65.0,61.0
2016-06-26 20:00:00,22.1,23.4,85.0,67.0
2016-06-26 23:00:00,20.200001,21.0,88.0,77.0
2016-06-27 02:00:00,19.0,20.299999,90.0,80.0
2016-06-27 05:00:00,18.9,19.4,90.0,90.0
2016-06-27 08:00:00,22.700001,19.1,75.0,90.0
2016-06-27 11:00:00,26.299999,23.1,63.0,70.0
2016-06-27 14:00:00,27.4,26.1,58.0,58.0
